FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
890676|Kerr Ranch|Locale|NM|35|Chaves|005|331535N|1043144W|33.2598254|-104.5288569|||||1119|3671|Roswell South|11/13/1980|
890677|Kerr Tank|Lake|NM|35|Dona Ana|013|323025N|1071041W|32.5068137|-107.1781163|||||1739|5705|Souse Springs|11/13/1980|06/23/2011
890678|Kerr Tank|Reservoir|NM|35|Dona Ana|013|322539N|1071320W|32.4273765|-107.2222798|||||1498|4915|Magdalena Peak|11/13/1980|06/23/2011
890679|Kerr Well|Well|NM|35|Torrance|057|341623N|1061120W|34.2731226|-106.1888975|||||2029|6657|Bigbee Draw|11/13/1980|
890680|Kessler Tank|Reservoir|NM|35|Socorro|053|341109N|1063333W|34.1859184|-106.5592286|||||1868|6129|Sierra Larga North|11/13/1980|06/23/2011
890681|Kettle Top Butte|Summit|NM|35|Sierra|051|331407N|1070922W|33.2353506|-107.1561411|||||1473|4833|Elephant Butte|11/13/1980|
890682|Keyes Well|Well|NM|35|Quay|037|353627N|1032127W|35.607543|-103.3574548|||||1335|4380|Lockney|11/13/1980|
890683|Keyhole Windmill|Locale|NM|35|Eddy|015|321037N|1034658W|32.1770682|-103.7827034|||||1055|3461|Big Sinks|11/13/1980|
890684|Kicking Bear Wash|Stream|NM|35|Catron|003|343034N|1074433W|34.5094997|-107.7425505|343251N|1074550W|34.5475541|-107.7639403|2065|6775|Wiley Mesa|11/13/1980|
890685|Kicking Foot Mesa|Summit|NM|35|Harding|021|354841N|1041127W|35.8114272|-104.1908105|||||1685|5528|La Cinta Canyon|11/13/1980|
890686|Kidd|Spring|NM|35|Lincoln|027|333433N|1061907W|33.5757395|-106.3186029|||||1730|5676|Mockingbird Gap SE|11/13/1980|04/19/2011
890687|Kidder Well|Well|NM|35|Colfax|007|361607N|1040909W|36.2686409|-104.1524772|||||1891|6204|Ingram Lake|11/13/1980|
890688|Kil Ranch|Locale|NM|35|Luna|029|320927N|1073126W|32.1575907|-107.5239118|||||1249|4098|Florida Gap|11/13/1980|
890689|Kilbourne Hole|Basin|NM|35|Dona Ana|013|315819N|1065753W|31.972044|-106.9647283|||||1196|3924|Kilbourne Hole|11/13/1980|
890690|Kilburn Hills|Summit|NM|35|Union|059|363123N|1033416W|36.5230814|-103.5710658|||||1871|6138|Grenville|11/13/1980|
890691|Kilgore Lateral|Canal|NM|35|Dona Ana|013|320344N|1063829W|32.0623215|-106.6413832|||||1162|3812|La Mesa|11/13/1980|
890692|Killdeer Well|Well|NM|35|Quay|037|352436N|1030713W|35.4100502|-103.120226|||||1136|3727|Sanchez Springs|11/13/1980|
890693|Killough Ranch|Locale|NM|35|Guadalupe|019|344609N|1041550W|34.7692285|-104.2638662|||||1400|4593|Canada Colorado|11/13/1980|
890694|Kiloore Ranch|Locale|NM|35|Socorro|053|335254N|1061310W|33.8817375|-106.2194445|||||2093|6867|Cooper Canyon|11/13/1980|
890695|Kily Well|Well|NM|35|Lea|025|322656N|1031550W|32.4490142|-103.2638049|||||1092|3583|Oil Center|11/13/1980|
890696|Kim-me-ni-oli Ruins|Locale|NM|35|McKinley|031|360012N|1080826W|36.0033484|-108.1406237|||||1846|6056|La Vida Mission|11/13/1980|
890697|Kim-me-ni-oli Wash|Stream|NM|35|San Juan|045|360020N|1080908W|36.0055705|-108.1522907|354557N|1075755W|35.7658537|-107.9653398|1836|6024|La Vida Mission|11/13/1980|
890698|Kimborough Ranch|Locale|NM|35|Lea|025|324850N|1031543W|32.8140063|-103.2618799|||||1145|3757|Lovington SE|11/13/1980|
890699|Kin Klizhin Wash|Stream|NM|35|San Juan|045|360528N|1080454W|36.0911248|-108.0817339|355343N|1075735W|35.8952961|-107.9597847|1818|5964|Kin Klizhin Ruins|11/13/1980|
890700|Kin Ya-ah|Locale|NM|35|McKinley|031|354034N|1080647W|35.6761327|-108.1131217|||||2066|6778|Heart Rock|11/13/1980|
890701|Kincaid Ranch|Locale|NM|35|Chaves|005|330347N|1043911W|33.0631611|-104.6530255|||||1192|3911|Kincaid Ranch|11/13/1980|
890702|Kincheloe Homestead|Locale|NM|35|Torrance|057|344603N|1054617W|34.7675625|-105.771401|||||1905|6250|Lobo Hill SE|11/13/1980|
890703|King Arroyo|Stream|NM|35|Sierra|051|330146N|1071742W|33.0295152|-107.2950258|330450N|1073019W|33.0806273|-107.5053084|1289|4229|Williamsburg|11/13/1980|
890704|King Bros Ranch|Locale|NM|35|Santa Fe|049|350834N|1060128W|35.1428236|-106.0244666|||||1912|6273|King Draw|11/13/1980|
890705|King Camp|Locale|NM|35|Chaves|005|330456N|1040531W|33.0823327|-104.0919018|||||1104|3622|King Camp|11/13/1980|
890706|King Cemetery|Cemetery|NM|35|Lea|025|330917N|1031354W|33.1548354|-103.2316133|||||1188|3898|Prairieview NW|11/13/1980|
890707|King Draw|Valley|NM|35|Santa Fe|049|350809N|1060122W|35.1358793|-106.0227999|351211N|1060511W|35.2030556|-106.0863889|1912|6273|King Draw|11/13/1980|
890708|King Lake|Lake|NM|35|Colfax|007|364515N|1040235W|36.7541135|-104.0431758|||||2070|6791|Robinson Peak|11/13/1980|06/23/2011
890709|King Ranch|Locale|NM|35|Eddy|015|321730N|1041644W|32.2917843|-104.2788357|||||1007|3304|Kitchen Cove|11/13/1980|
890710|King Ranch|Locale|NM|35|Chaves|005|330612N|1041459W|33.1034418|-104.2496837|||||1045|3428|Derrick Draw|11/13/1980|
890711|King School|School|NM|35|Catron|003|342725N|1080939W|34.4569968|-108.1608952|||||2246|7369|Blue Hills|11/13/1980|
890712|King Tank|Reservoir|NM|35|Otero|035|320454N|1053815W|32.0817598|-105.6375643|||||1523|4997|Alamo Mountain|11/13/1980|06/23/2011
890713|King Tank|Reservoir|NM|35|Santa Fe|049|351628N|1054543W|35.2743568|-105.7620325|||||2158|7080|Wildhorse Mesa|11/13/1980|06/23/2011
890714|King Tank|Reservoir|NM|35|San Juan|045|364658N|1081614W|36.7827847|-108.2705205|||||1685|5528|Youngs Lake|11/13/1980|06/23/2011
890715|King Well|Locale|NM|35|Quay|037|353556N|1030530W|35.5989331|-103.0916115|||||1255|4117|Nara Visa|11/13/1980|
890716|Kings Rest|Area|NM|35|Valencia|061|343923N|1071117W|34.6564449|-107.188092|||||1864|6115|Mesa Gallina|11/13/1980|
890717|Kinsell Draw|Valley|NM|35|Santa Fe|049|350804N|1055401W|35.1344917|-105.9002973|351118N|1055156W|35.1883792|-105.8655744|1945|6381|Stanley|11/13/1980|
890718|Kinsell Ranch|Locale|NM|35|Santa Fe|049|350819N|1055401W|35.1386583|-105.9002973|||||1949|6394|Stanley|11/13/1980|
890719|Kiowa Flats|Flat|NM|35|Colfax|007|364000N|1040501W|36.6666929|-104.0835864|||||2098|6883|Kiowa|11/13/1980|
890720|Kiowa Mesa|Summit|NM|35|Colfax|007|363835N|1040648W|36.6430821|-104.1133098|||||2287|7503|Kiowa|11/13/1980|
890721|Kiowa Springs|Spring|NM|35|Colfax|007|363848N|1040546W|36.6466931|-104.0960869|||||2170|7119|Kiowa|11/13/1980|
890722|Kipping Canyon|Valley|NM|35|Guadalupe|019|344944N|1045554W|34.8289501|-104.9316611|344948N|1045846W|34.83|-104.9794444|1621|5318|Pastura|11/13/1980|
890723|Kirk Peak|Summit|NM|35|Hidalgo|023|320548N|1084414W|32.096754|-108.7372768|||||1628|5341|South Pyramid Peak|11/13/1980|
890724|Kirtland Cemetery|Cemetery|NM|35|San Juan|045|364445N|1082305W|36.7458347|-108.3848016|||||1589|5213|Fruitland|11/13/1980|
890725|Kist Windmill|Locale|NM|35|Guadalupe|019|344618N|1044855W|34.7717293|-104.8152695|||||1558|5111|Pastura SE|11/13/1980|
890726|Kit Carson Mesa|Summit|NM|35|Colfax|007|362047N|1045536W|36.3464248|-104.9266674|||||2078|6818|Rayado|11/13/1980|
890727|Kit Carson Museum|Building|NM|35|Colfax|007|362157N|1045549W|36.3658692|-104.9302787|||||1985|6512|Rayado|11/13/1980|
890728|Kit Carson Elementary School|School|NM|35|Bernalillo|001|350258N|1064111W|35.0494444|-106.6863889|||||1506|4941|Albuquerque West|11/13/1980|01/22/2008
890729|Kitchen Cove|Area|NM|35|Eddy|015|321957N|1042206W|32.3326155|-104.3682849|||||1085|3560|Kitchen Cove|11/13/1980|
890730|Kitchen Ranch|Locale|NM|35|Chaves|005|333427N|1041957W|33.5742604|-104.3324672|||||1133|3717|Acme|11/13/1980|
890731|Kitchen Well|Locale|NM|35|Otero|035|320850N|1050314W|32.1473319|-105.0538467|||||1141|3743|Sheep Draw|11/13/1980|
890732|Kitten Canyon|Valley|NM|35|San Juan|045|365338N|1075628W|36.8938921|-107.9411776|365743N|1075946W|36.9619444|-107.9961111|1745|5725|Cedar Hill|11/13/1980|
890733|Kitty Spring|Spring|NM|35|Otero|035|331553N|1060122W|33.264802|-106.0227704|||||1462|4797|Three Rivers|11/13/1980|
890734|Klendenen Well|Well|NM|35|Eddy|015|323449N|1043302W|32.5803893|-104.5505212|||||1101|3612|Foster Ranch|11/13/1980|
890735|Klondike Mesa|Summit|NM|35|Union|059|365503N|1035630W|36.9175237|-103.9416339|||||2188|7178|Alps Mesa|11/13/1980|
890736|Klondike Windmill|Locale|NM|35|Luna|029|320149N|1080354W|32.0303708|-108.0650365|||||1391|4564|Gage SE|11/13/1980|
890737|Knickerbocker Peaks|Summit|NM|35|San Juan|045|364853N|1075330W|36.8147264|-107.8917313|||||2057|6749|Aztec|11/13/1980|
890738|Knife Hill|Summit|NM|35|McKinley|031|350312N|1084005W|35.0533676|-108.6681347|||||2128|6982|Horsehead Canyon|11/13/1980|
890739|Knight Spring|Spring|NM|35|San Juan|045|365115N|1081405W|36.8541679|-108.234799|||||1715|5627|Farmington North|11/13/1980|
890740|Knoblock Windmill|Locale|NM|35|Cibola|006|344443N|1074340W|34.7453274|-107.7278293|||||2285|7497|Mecate Meadow|11/13/1980|
890741|Knowles Cemetery|Cemetery|NM|35|Lea|025|325148N|1030842W|32.863444|-103.1449368|||||1128|3701|Humble City|11/13/1980|
890742|Knowles Well|Well|NM|35|Lea|025|322655N|1032129W|32.4487358|-103.3579765|||||1089|3573|Oil Center|11/13/1980|
890743|Knowles Windmill|Locale|NM|35|Guadalupe|019|350652N|1041159W|35.1145004|-104.1996976|||||1366|4482|Gate Canyon|11/13/1980|
890744|Knuckles Well|Well|NM|35|Harding|021|353742N|1033733W|35.6283768|-103.6257957|||||1326|4350|Buffalo Springs|11/13/1980|
890745|Koch Windmill|Locale|NM|35|Chaves|005|331144N|1030646W|33.195664|-103.1127222|||||1166|3825|Prairieview NE|11/13/1980|
890746|Kochis Arroyo|Stream|NM|35|San Juan|045|364839N|1080200W|36.810837|-108.0334025|365209N|1080252W|36.8691667|-108.0477778|1690|5545|Flora Vista|11/13/1980|
890747|Koehler Mine|Mine|NM|35|Colfax|007|364422N|1043847W|36.7394744|-104.6463812|||||2087|6847|Saltpeter Mountain|11/13/1980|
890748|Koger Ranch|Locale|NM|35|Union|059|355732N|1030310W|35.9589258|-103.0527134|||||1316|4318|Koger Ranch|11/13/1980|
890749|Koogler Junior High School|School|NM|35|San Juan|045|364955N|1080036W|36.8319481|-108.0100683|||||1723|5653|Flora Vista|11/13/1980|
890750|Kornegay Ranch|Locale|NM|35|Lea|025|323347N|1030418W|32.5631692|-103.0715855|||||1072|3517|Hobbs SE|11/13/1980|
890751|Kose Sheep Camp|Locale|NM|35|Cibola|006|345258N|1071608W|34.8828267|-107.2689295|||||1744|5722|Dough Mountain|11/13/1980|
890752|Kow-ina Ruins|Locale|NM|35|Cibola|006|345041N|1074804W|34.8447686|-107.8011655|||||2235|7333|Laguna Honda|11/13/1980|
890753|Koy Ranch|Locale|NM|35|Chaves|005|333206N|1045129W|33.5350922|-104.8580318|||||1295|4249|White Flat SE|11/13/1980|
890754|Kroenig Cemetery|Cemetery|NM|35|Mora|033|354551N|1050119W|35.7642086|-105.0219476|||||1980|6496|Loma Parda|11/13/1980|
890755|Kuper Well|Well|NM|35|Quay|037|353926N|1030922W|35.6572639|-103.1560578|||||1350|4429|Kerlin Hill|11/13/1980|
890756|Kutz Canyon|Valley|NM|35|San Juan|045|364141N|1080150W|36.6947275|-108.0306241|363521N|1075655W|36.5891742|-107.9486765|1641|5384|Horn Canyon|11/13/1980|
890757|Kutz Canyon Ditch|Canal|NM|35|San Juan|045|364053N|1080208W|36.6813944|-108.0356242|||||1655|5430|Horn Canyon|11/13/1980|
890758|Kyle Well|Well|NM|35|Roosevelt|041|335707N|1033653W|33.9520302|-103.6146811|||||1331|4367|Badger Lake|11/13/1980|
890759|L C Canyon|Valley|NM|35|Grant|017|324101N|1084644W|32.6836876|-108.7789451|324701N|1084624W|32.783685|-108.7733901|1218|3996|Nichols Canyon|11/13/1980|
890760|L C Ranch|Locale|NM|35|Sierra|051|332201N|1073212W|33.367014|-107.5367029|||||1827|5994|Chise|11/13/1980|
890761|L F D School|School|NM|35|Chaves|005|332259N|1042752W|33.3831552|-104.464412|||||1081|3547|Bitter Lake|11/13/1980|
890762|L McKinney Ranch|Locale|NM|35|Luna|029|323529N|1074138W|32.5914715|-107.6939182|||||1706|5597|OK Canyon|11/13/1980|
890763|L Williams Ranch|Locale|NM|35|Torrance|057|345803N|1055604W|34.9675526|-105.934464|||||1911|6270|Lobo Hill|11/13/1980|
890764|L-E Ranch|Locale|NM|35|Chaves|005|332314N|1040925W|33.3873242|-104.1569072|||||1123|3684|L E Ranch|11/13/1980|
890765|L-N Ranch|Locale|NM|35|Chaves|005|332250N|1041425W|33.380657|-104.2402421|||||1117|3665|L E Ranch|11/13/1980|
890766|La Draw|Valley|NM|35|Catron|003|342532N|1090047W|34.4255994|-109.013137|342429N|1085352W|34.4081006|-108.8978553|1926|6319|Mesa Parada|11/13/1980|
890767|LB Tank|Reservoir|NM|35|Hidalgo|023|321008N|1083628W|32.1690271|-108.607639|||||1340|4396|Muir Ranch|11/13/1980|06/23/2011
890768|LB Wells|Well|NM|35|Hidalgo|023|321037N|1083337W|32.1770302|-108.560329|||||1300|4265|Muir Ranch|11/13/1980|
890769|LK Markel Ranch|Locale|NM|35|Torrance|057|344439N|1061224W|34.744225|-106.2066864|||||1950|6398|Ewing|11/13/1980|
890770|La Baca Lake|Lake|NM|35|Cibola|006|344152N|1082446W|34.6978356|-108.4127081|||||2250|7382|Chimney Hill|11/13/1980|06/23/2011
890771|La Bolsa|Area|NM|35|Santa Fe|049|352638N|1061119W|35.4439259|-106.1886339|||||1731|5679|Madrid|11/13/1980|
890772|La Botella|Flat|NM|35|San Miguel|047|354249N|1042320W|35.7136516|-104.3888707|||||1725|5659|Sabinoso|11/13/1980|
890773|La Botella Chiquita|Cape|NM|35|San Miguel|047|354336N|1042204W|35.7267069|-104.3677591|||||1678|5505|Arroyo Alamocito|11/13/1980|
890774|La Caida|Reservoir|NM|35|Socorro|053|341318N|1063846W|34.2216317|-106.6460974|||||1750|5741|Sierra De La Cruz|11/13/1980|06/23/2011
890775|La Canada|Stream|NM|35|Mora|033|361002N|1050229W|36.1672588|-105.0413939|360825N|1050127W|36.1402778|-105.0241667|2192|7192|Ocate|11/13/1980|
890776|La Canada de la Loma de Arena|Stream|NM|35|Valencia|061|344344N|1064222W|34.7289462|-106.7061369|344334N|1063754W|34.7261111|-106.6316667|1477|4846|Tome|11/13/1980|
890777|La Canada del Carro|Stream|NM|35|Mora|033|360403N|1051342W|36.0675362|-105.2283441|360728N|1051738W|36.1244785|-105.2939005|2195|7201|Lucero|11/13/1980|
890778|La Canada del Salado|Valley|NM|35|San Miguel|047|352500N|1042617W|35.4167142|-104.4380381|352714N|1042934W|35.4538889|-104.4927778|1357|4452|Variadero|11/13/1980|
890779|La Canada Bonita|Valley|NM|35|Sandoval|043|351917N|1071610W|35.321425|-107.2694901|351944N|1071542W|35.3288889|-107.2616667|1966|6450|Marquez|11/13/1980|
890780|La Canada El Salado|Valley|NM|35|Roosevelt|041|351800N|1071642W|35.3000367|-107.2783791|351800N|1071642W|35.3000367|-107.2783791|1990|6529|Marquez|11/13/1980|
890781|La Canada Windmill|Locale|NM|35|Mora|033|360916N|1050127W|36.1544813|-105.0241712|||||2237|7339|Ocate|11/13/1980|
890782|La Capilla de Don Silverio|Church|NM|35|Dona Ana|013|324130N|1071727W|32.6917443|-107.2908556|||||1306|4285|Arroyo Cuervo|11/13/1980|
890783|La Chata Crater|Summit|NM|35|Mora|033|360454N|1044924W|36.0817033|-104.8233293|||||2100|6890|La Chata Crater|11/13/1980|
890784|La Cinta Canyon|Valley|NM|35|San Miguel|047|354639N|1041101W|35.7775391|-104.183588|355600N|1041246W|35.9333689|-104.2127559|1473|4833|La Cinta Canyon|11/13/1980|
890785|La Cinta Cemetery|Cemetery|NM|35|San Miguel|047|352439N|1040754W|35.4108817|-104.1316416|||||1234|4049|Conchas Dam|11/13/1980|
890786|La Cinta Creek|Stream|NM|35|San Miguel|047|352417N|1040632W|35.4047708|-104.1088634|355541N|1041251W|35.9280913|-104.2141448|1225|4019|La Cinta Mesa|11/13/1980|
890787|La Cinta Creek Windmill|Locale|NM|35|San Miguel|047|352528N|1040654W|35.4244925|-104.1149746|||||1232|4042|La Cinta Mesa|11/13/1980|
890788|La Cinta Mesa|Summit|NM|35|San Miguel|047|352533N|1040404W|35.4258816|-104.0677514|||||1501|4924|La Cinta Mesa|11/13/1980|
890789|La Cinta Ranch|Locale|NM|35|San Miguel|047|354456N|1041701W|35.7489286|-104.2835904|||||1768|5800|Arroyo Alamocito|11/13/1980|
890790|La Cinta Tank|Reservoir|NM|35|San Miguel|047|352519N|1040300W|35.4219607|-104.0499527|||||1450|4757|La Cinta Mesa|11/13/1980|06/23/2011
890791|La Constancia|Populated Place|NM|35|Valencia|061|344042N|1064406W|34.6783919|-106.7350261|||||1472|4829|Tome|11/13/1980|
890792|La Constancia Ditch|Canal|NM|35|Valencia|061|344301N|1064303W|34.717002|-106.7175259|||||1471|4826|Tome|11/13/1980|
890793|La Constancia Lateral|Canal|NM|35|Valencia|061|344432N|1064223W|34.7422791|-106.7064147|||||1474|4836|Tome|11/13/1980|
890794|La Cuchilla|Ridge|NM|35|Mora|033|360635N|1050304W|36.1097593|-105.0511165|||||2458|8064|Ojo Feliz|11/13/1980|
890795|La Cueva Lake|Lake|NM|35|Mora|033|355647N|1051352W|35.9464271|-105.2311219|||||2137|7011|Rainsville|11/13/1980|
890796|La Cueva Spring|Spring|NM|35|San Miguel|047|352535N|1050934W|35.4264346|-105.1594487|||||1837|6027|Los Montoyas|11/13/1980|
890797|La Cueva Tank|Reservoir|NM|35|Torrance|057|341937N|1061844W|34.3269935|-106.3123446|||||2058|6752|Chupadera|11/13/1980|06/23/2011
890798|La Cueva Windmill|Locale|NM|35|Union|059|364007N|1035337W|36.6686366|-103.8935779|||||2077|6814|Capulin|11/13/1980|
890799|La Grulla Cow Camp|Locale|NM|35|Colfax|007|362147N|1050642W|36.3630904|-105.111673|||||2832|9291|White Peak|11/13/1980|
890800|La Grulla Lake|Lake|NM|35|Colfax|007|362224N|1050624W|36.3733355|-105.1067702|||||2798|9180|White Peak|11/13/1980|06/23/2011
890801|La Grulla Ridge|Ridge|NM|35|Colfax|007|362058N|1050656W|36.3494791|-105.1155621|||||3047|9997|White Peak|11/13/1980|
890802|La Huerta|Populated Place|NM|35|Eddy|015|322634N|1041316W|32.4428957|-104.2210602|||||951|3120|Carlsbad East|11/13/1980|01/29/2011
890803|La Jara Creek|Stream|NM|35|Mora|033|355646N|1050959W|35.9461496|-105.1663975|360607N|1051208W|36.1019804|-105.2022322|2090|6857|Rainsville|11/13/1980|
890804|La Jara Hogback Well|Well|NM|35|Santa Fe|049|351709N|1055639W|35.2858754|-105.9441872|||||1916|6286|Ojo Hedionda|11/13/1980|
890805|La Jara Lake|Reservoir|NM|35|Sandoval|043|352841N|1065641W|35.4781167|-106.9448478|||||1795|5889|Collier Draw|11/13/1980|06/23/2011
890806|La Jara Lake|Reservoir|NM|35|Rio Arriba|039|364432N|1065946W|36.7422096|-106.9962449|||||2228|7310|Cedar Canyon|11/13/1980|06/23/2011
890807|La Jara Tank|Reservoir|NM|35|Santa Fe|049|351654N|1055514W|35.281611|-105.9204799|||||1915|6283|Ojo Hedionda|11/13/1980|06/23/2011
890808|La Jara Well|Well|NM|35|Santa Fe|049|351634N|1055525W|35.2761537|-105.9236313|||||1931|6335|Ojo Hedionda|11/13/1980|
890809|La Jencia Ranch|Locale|NM|35|Socorro|053|341400N|1070648W|34.2333981|-107.1133684|||||1711|5613|San Lorenzo Spring|11/13/1980|
890810|La Joya|Locale|NM|35|Socorro|053|342204N|1065127W|34.367843|-106.8575269|||||1438|4718|La Joya|11/13/1980|
890811|La Joya Cemetery|Cemetery|NM|35|Socorro|053|342033N|1065026W|34.3425658|-106.8405815|||||1448|4751|La Joya|11/13/1980|
890812|La Joya Ditch|Canal|NM|35|Socorro|053|342353N|1064815W|34.3981206|-106.8041919|||||1445|4741|Abeytas|11/13/1980|
890813|La Joya Flats|Flat|NM|35|Santa Fe|049|351819N|1060222W|35.3053187|-106.0394664|||||1911|6270|Captain Davis Mountain|11/13/1980|
890814|La Joya Windmill|Locale|NM|35|Santa Fe|049|351905N|1060248W|35.3180962|-106.0466887|||||1895|6217|Captain Davis Mountain|11/13/1980|
890815|La Juita Canyon|Valley|NM|35|Rio Arriba|039|365653N|1070418W|36.9480645|-107.0717057|365521N|1070728W|36.9225|-107.1244444|1999|6558|Wirt Canyon|11/13/1980|
890816|La Laguna|Lake|NM|35|Sandoval|043|351905N|1071629W|35.3180895|-107.2748231|||||2000|6562|Marquez|11/13/1980|06/23/2011
890817|La Lechusa Tank|Reservoir|NM|35|Valencia|061|344058N|1064001W|34.6828857|-106.6670556|||||1525|5003|Tome|11/13/1980|06/23/2011
890818|La Luz Elementary School|School|NM|35|Bernalillo|001|350754N|1063822W|35.13167|-106.63944|||||1516|4974|Los Griegos|11/13/1980|
890819|La Manga Camp|Locale|NM|35|San Miguel|047|351901N|1041401W|35.3169945|-104.233588|||||1304|4278|Tenaja Mesa|11/13/1980|
890820|La Manga Creek|Stream|NM|35|San Miguel|047|352119N|1040543W|35.3553278|-104.095252|351015N|1041325W|35.1708875|-104.2235873|1210|3970|Monument Point|11/13/1980|
890821|La May Tank|Reservoir|NM|35|Socorro|053|341152N|1063512W|34.1977209|-106.5867386|||||1864|6115|Sierra Larga North|11/13/1980|06/23/2011
890822|La Mesa|Summit|NM|35|Mora|033|361420N|1051242W|36.2389231|-105.2116765|||||3021|9911|Guadalupita|11/13/1980|
890823|La Mesa Lake|Lake|NM|35|Dona Ana|013|320738N|1064345W|32.1271498|-106.7290678|||||1167|3829|San Miguel|11/13/1980|06/23/2011
890824|La Mesa Park|Park|NM|35|Colfax|007|365150N|1042659W|36.8639144|-104.4497093|||||2002|6568|Clifton House|11/13/1980|
890825|La Mesita|Summit|NM|35|Sandoval|043|352635N|1062556W|35.4430913|-106.4322483|||||1618|5308|San Felipe Pueblo|11/13/1980|
890826|La Mesita Negra|Summit|NM|35|Bernalillo|001|350228N|1065602W|35.0411572|-106.9339214|||||1656|5433|La Mesita Negra|11/13/1980|
890827|La Montonera|Ridge|NM|35|Socorro|053|340553N|1064015W|34.0981228|-106.6708504|||||1911|6270|Bustos Well|11/13/1980|
890828|La Morada Cemetery|Cemetery|NM|35|Guadalupe|019|345624N|1044212W|34.9400588|-104.703323|||||1398|4587|Santa Rosa|11/13/1980|
890829|La Morada Cemetery|Cemetery|NM|35|Mora|033|360133N|1051356W|36.02587|-105.2322333|||||2198|7211|Lucero|11/13/1980|
890830|La Morada Cemetery|Cemetery|NM|35|Union|059|361613N|1033352W|36.2703083|-103.5643999|||||1670|5479|Goat Canyon|11/13/1980|
890831|La Munyan Tank|Reservoir|NM|35|San Miguel|047|351443N|1041255W|35.2452977|-104.2153368|||||1619|5312|Ortega Tank|11/13/1980|06/23/2011
890832|La Parita Canyon|Valley|NM|35|Rio Arriba|039|361916N|1072555W|36.3211235|-107.4319924|361633N|1072838W|36.2758333|-107.4772222|1958|6424|Tafoya Canyon|11/13/1980|
890833|La Plata Indian Ditch|Canal|NM|35|San Juan|045|365711N|1081133W|36.9530562|-108.1925766|||||1781|5843|La Plata|11/13/1980|
890834|La Pompa Draw|Valley|NM|35|Harding|021|355208N|1040051W|35.8689261|-104.0141391|355550N|1040712W|35.9305914|-104.1199754|1676|5499|Solano|11/13/1980|
890835|La Purisema Church|Church|NM|35|Dona Ana|013|320411N|1063721W|32.0698214|-106.6224938|||||1168|3832|Anthony|11/13/1980|
